notice_date,reason,company,address,phone,business_type,affected,total_employees,layoff_date,dislocation,union,classification
9/25/2017,Plant Closing,MD Electronics Corporation,"33 Precision Way Jamestown, NY 14701",(716) 661-1802,Supplies high-quality products to many automobile manufacturers and Tier-1’s.,87,87,"The first separation is expected to occur on December 23, 2017, and all separations are expected to occur within 13 days thereafter.",Economic,The affected workers are not represented by a union.,Plant Closing
9/26/2017,Plant Layoff,Sterling National Bank & Astoria Bank,"25 West 45th Street New York, NY 10036",(516) 327-7624,Financial Institution,1,230 (total affected workers at all sites),"The employee separations will occur in stages, with the first stage expected to commence during the 14-day period starting on December 29, 2017. Additional stages will commence during the 14-day period starting on January 31, 2018, February 28, 2018 and March 30, 2018.",Acquisition of Astoria Bank by Sterling National Bank.,The affected workers are not represented by a union.,Plant Layoff
9/21/2017,Plant Closing,Restaurant Associates (@Barclays),"745 7th Ave. New York, NY 10019",(212) 526-2181,Food services,41,41,10/20/2017,Barclays severed contract,"UNITE HERE, Local 100",Plant Closing
9/12/2017,Plant Layoff,Binder & Binder,"300 Rabro Drive Hauppauge, NY 11788",(631) 361-6699,Social Security Disability advocates,100,147,12/11/2017,Economic,"United Service Workers Union Local 455, IUJAT",Plant Layoff
9/12/2017,Plant Closing,Binder & Binder,"33-00 Northern Blvd, #7A Long Island City, NY 11101",(631) 361-6699,Social Security Disability advocates,90,90,12/11/2017,Economic,"United Service Workers Union Local 455, IUJAT",Plant Closing
9/5/2017,Plant Closing,"Sodexo, Inc.","@ EF Education First 100 Marymount Avenue Tarrytown, NY 10591",(860) 546-6547,Facilites Management,0,57,"Contractual agreement to remain in force for the agreed contract period, which will expire September 30, 2018.",Contract loss,Teamsters Local 810,Plant Closing
9/12/2017,Plant Layoff,Eastman Kodak Company (Kodak Office),"343 State Street Rochester, NY 14650",(585) 724-7080,Photographic equipment and Supplies,1,-----,12/10/2017,Economic,The affected worker is not represented by a union.,Plant Layoff
9/20/2017,Plant Closing,"D.F. Stauffer Biscuit, Co.","8670 Farnsworth Road Cuba, NY 14727",(717) 843-9016,Cookie & Cracker Manufacturer,51,51,"The expected date of separation of the majority of the employees is December 29, 2017. The expected date of separation of the remaining employees is February 28, 2018, March 31, 2018, and June 30, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
9/13/2017,Plant Layoff,"Sykes Enterprises, Incorporated","251 John James Audubon Pkwy Amherst, NY 14228",(701) 425-7794,Customer contact management solutions and services,46,165,12/29/2017,Economic,The affected workers are not represented by a union.,Plant Layoff
9/11/2017,Plant Closing,"Contemporary Guidance Services, Inc.","52 Broadway, 4th Floor New York, NY 10004",(516) 870-1684,Self-directed rehabilitation and vocational services.,53,53,9/30/2017,Non-renewal of the lease,The affected workers are not represented by a union.,Plant Closing
9/15/2017,Plant Closing,FedEx Corporate Services. Inc.,"68 South Service Road, Suite 340 Melville, NY 11747",(901) 850-3873,Multinational courier delivery services company,61,61,"Some employees will be displaced on December 31, 2017 and the remaining employees will be displaced on May 31, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
9/13/2017,Plant Closing,Greenwich Associates," 2875 Union Road, Unit #9  Buffalo, NY 14227",(416) 496-7146,Provider of market intelligence and advisory services,149,149,"The expected separations are expected to begin October 28, 2017 with the plant closing expected to be completed by November 11, 2017.",Economic,The affected workers are not represented by a union.,Plant Closing
9/11/2017,Plant Layoff,"DynaServ Industries, Inc.","5830 64th Street Maspeth, NY 11378",(718) 416-0252 Ext,Specialized Services,114,122,"All employee separations are expected to occur during the 14-day period starting on December 11, 2017.",Loss of client contract,IBEW Local 3,Plant Layoff
9/7/2017,Plant Layoff,Eastman Kodak Company," (Kodak Research Labs)  1999 Lake Avenue  Rochester, NY 14650",(585) 724-7080,Photographic equipment and Supplies,1,-----,12/5/2017,Economic,The affected worker is not represented by a union.,Plant Layoff
5/26/2017,Possible Plant Closing,Michael Cetta Inc. d/b/a Sparks Steak House,"210 East 46th Street New York, NY 10017",(212) 687-4806,Restaurant,0,87,12/5/2017,Possible non-renewal of lease.,UFCW Local 342,Possible Plant Closing
12/6/2016,Plant Closing,Executive Jet Management," 38 Loop Road  White Plains, NY  10604",(513) 979-6019,Repair station and Line services for aircrafts,32,54,12/5/2017,Economic,The affected  workers are not represented by a Union.,Plant Closing
9/5/2017,Plant Closing,"Sodexo, Inc.","@ EF Education First 100 Marymount Avenue Tarrytown, NY 10591",(860) 546-6547,Facilites Management,57,57,"Separations will occur on or about October 31, 2017. Management separations will occur on or about November 28, 2017.",Contract loss,Teamsters Local 810,Plant Closing
9/6/2017,Plant Closing,Knickerbocker Partition Corp.," 193 Hanse Avenue  Freeport, NY 11520",(516) 546-0550,Manufactures and distributes toilet compartments & partitions.,58,58,12/8/2017,Sale of Business,"UFCW Local 312, affiliated with United Food and Commercial Workers International Union
 Local Union No. 28 Sheet Metal, Air, Rail and Transportation",Plant Closing
9/1/2017,Plant Closing,Technical Career Institute,"(TCI College of Technology) 320 West 31st Street New York, NY 10001",(917) 687-3757,Educational services,211,211,9/1/2017,Economic,"T.O.P. Local 2110 UAWAFL-CIO, Local 2110",Plant Closing
9/5/2017,Plant Closing,Opinion Access Corp.,"47-10 32nd Place Long Island City, NY 11101",(718) 729-2404,"Provides data collection, tabulating, coding, data entry and printing services",460,460,"The expected date of the first employee separation is December 10, 2017. The plant will close entirely on December 17, 2017.",Economic,The affected workers are not represented by a union.,Plant Closing
9/1/2017,Possible Plant Closing,"2171 West Side Supermarket, Ltd. (Westside Market)","2171 Broadway New York, NY 10024",(212) 580-1808,Supermarket food services,69,69,11/30/2017,Lease expiration,"Local 338, Retail, Wholesale and Department Store Union, United Food and Commercial Workers (RWDSU/UFCW)",Possible Plant Closing
8/29/2017,Plant Closing,"Cascades Containerboard Packaging - New York City, a division of Cascades Holding US Inc.","55-15 Grand Avenue Maspeth, NY 11378",(718) 340-2130,Containerboard Packaging,148,148,"Separations will occur within the 14-day period commencing on November 27, 2017 and close no later than December 31, 2018. Layoffs will be progressive from 12 to 18 months.",Economic,"51-76438
Union",Plant Closing
8/31/2017,Plant Closing,"McCarthy Tire Service Company of New York, Inc.","9384 Main Street Dansville, NY 14437",(570) 270-8269,Tire Services,33,33,12/2/2017,Economic,The affected workers are not represented by a union.,Plant Closing
8/17/2017,Plant Unit Closing,New York Air Brake LLC (NYAB)," 748 Starbuck Avenue  Watertown, NY 13601",(315) 786-5653,Peripheral product assembly production lines,39,39,"Separations are currently anticipated to begin during the 14-day period beginning November 14, 2017, and are expected to be completed by the end of February 2018.","Transferring the peripheral product assembly  production lines from its manufacturing plant to NYAB's Premtec facility located in Salisbury, North Carolina.","The International Association Of Machinists &Aerospace Workers - Lodge No 761, District 65",Plant Unit Closing
8/25/2017,Plant Closing,TGIFriday's Restaurant," (Union Square Operating Inc.)  34 Union Square East  New York, NY 10003",(212) 560-1658,Restaurant,33,33,"Separations will occur on December 3, 2017 or during the fourteen-day period that begins on that date.",Economic,The affected workers are not represented by a union.,Plant Closing
8/16/2017,Plant Layoff,"Lutech Resources, LLC"," (Fitzpatrick Nuclear Station)  268 Lake Road  Oswego, NY 13126",(832) 513-2883,Provides recruitment and integrated resource management.,93,195 (total afftected workers at 3 sites),"The layoffs will begin effective August 18, 2017 and will be completed by August 31, 2017.",Contract cancelled by Aptim Services LLC,International Brotherhood of Electrical Workers Local 97,Plant Layoff
8/18/2017,Plant Layoff,Eastman Kodak Company (Kodak Office)," 343 State Street  Rochester, NY 14650",(585) 724-7080,Photographic equipment and Supplies,1,-----,11/16/2017,Economic,The affected worker is not represented by a union.,Plant Layoff
8/21/2017,Plant Closing,B&H Foto and Electronics Corp. (Navy Yard Facility),"63 Flushing Avenue, Bldg. 64 Brooklyn, NY 11205",(212) 239-7500,Photo and electronics,245,245,"Separations will occur between November 19, 2017 and December 2, 2017.",Relocation to New Jersey.,United Steelworkers District 4,Plant Closing
8/21/2017,Plant Unit Closing,"TLC Health Network, Inc./TLC Lake Shore Health Care Center","Long Term Care Unit & Medical Surgical Unit 845 Routes 5&20 (Main Road) Irving, NY 14081",(716) 951-7037,Long-Term Care Unit and Medical Surgical Unit,38,38,"Separations of employees are expected to commence on November 17 - November 30th, 2017 and will result in the permanent closure of the entire units.",Economic,1199 SEIU United Healthcare Workers East,Plant Unit Closing
8/4/2017,Plant Closing,"Arroway Chevrolet, Inc."," 175 N. Bedford Road  Mount Kisco, NY 10549",(914) 232-7733,Car dealership,80,80,11/7/2017,Sale of business,The affected workers are not represented by a union.,Plant Closing
8/21/2017,Plant Closing,"GT Forge, Inc. d/b/a Gett","237 West 35th Street New York, NY 10001",(917) 287-1495,A global ridesharing app,1,1,11/29/2017,Economic,The affected workers are not represented by a union.,Plant Closing
8/16/2017,Plant Closing,RDSL Urban NY LLC dba Open Loop - NYC,"785 8th Avenue New York, NY 10036","Irina Gantolea, Human Resources/Logistics Coordinator
-
Phone",A hop-on hop-off transport service to explore the city at your own pace.,127,127,11/14/2017,Economic,"New York Public Transit Union, Transport Workers Union Local 100",Plant Closing
8/9/2017,Plant Closing,Jay Strongwater,"107 Salem Street Union Springs, NY 13160",(315) 364-7123,Manufacturing facility of hand decorated cast pewter giftware,29,29,"Separations are expected to begin 12/31/2017, or during the 14-day period beginning on that date.",Sale of business,The affected workers are not represented by a union.,Plant Closing
8/10/2017,Plant Layoff,Eastman Kodak Company (Eastman Business Park),"1669 Lake Avenue Rochester, NY 14650",(585) 724-7080,Photographic equipment and Supplies,32,,11/7/2017,Economic,The affected workers are not represented by a union.,Plant Layoff
6/14/2017,Plant Unit Closing,Visiting Nurse Service of New York Hospice and Palliative Care,"Haven Hospice Specialty Care Unit 462 1st Avenue New York, NY 10016",(212) 609-7880,Haven Hospice Specialty Care Unit,15-18,36,"Layoffs will occur between September 12, 2017 and October 17, 2017. Due to bumping rights, some represented employees will be displaced in the Hospice Home Care Program.",Economic,1199 SEIU United Healthcare Workers East; United Federation of Teachers (UFT),Plant Unit Closing
8/7/2017,Plant Layoff,"Aptim Services, LLC (@FitzPatrick Nuclear Station)"," 268 Lake Road   Oswego, NY  13126",(225) 987-7507,Haven Hospice Specialty Care Unit,15-18,36,"Layoffs will occur between September 12, 2017 and October 17, 2017. Due to bumping rights, some represented employees will be displaced in the Hospice Home Care Program.",Economic,"International Brotherhood of Boilermakers  Local 5, Northeast Regional Council of Carpenters, International Brotherhood of  Electrical Workers Local 43, Laborers International Union of North America  Local #633, International Union of Operating Engineers Local 158, International Union of Painters and Allied Trades, District Council 4, United Association of  Plumbers and Pipe Fitters Local 73, International Brotherhood of Teamsters Local 317, and Heat & Frost Insulators Local 30.",Plant Layoff
8/7/2017,Plant Closing,"TPS Parking Management, LLC, dba The Parking Spot","(JFK Airport Lot) 130-24 South Conduit Avenue Jamaica, NY 11430",(312) 453-1613,Parking Facility,71,71,"TPS expects that it will need to discharge all employees working at the JFK Airport Lot on or around November 5, 2017, but no later than January 2, 2018.",Sale of Property,"United Service Workers Union, Local 1031",Plant Closing
8/4/2017,Plant Closing,"River Club of New York, Inc.","447 E 52 Street New York, NY 10022",(212) 751-0100 Ext,Private social sports club.,60,60,11/10/2017,Closing due to planned renovations.,"New York Hotel & Motel Trades Council, AFL-CIO and UNITE HERE",Plant Closing
2/15/2017,Plant Layoff,"Lion Re:Sources, Inc."," 27-01 Queens Plaza North  Long Island City, NY 11101",(617) 867-1660,Providing help supply and personnel supply services.,154,266,"All affected employees will be terminated between May 1, 2017 and December 1, 2017.",Economic,The affected workers are not represented by a union.,Plant Layoff
7/31/2017,Plant Closing,"MSO of Kings County, LLC"," Physicians' Practices and Wound Care Center  One Prospect Park West  Brooklyn, NY 11215",(718) 488-3154,Physicians'practices and Wound Care Center,25,25,"Employment separations will occur on or about October 31, 2017 or within fourteen (14) calendar days thereafter.",Economic,1199 SEIU Healthcare Workers East,Plant Closing
8/2/2017,Plant Closing,"Hudson Valley Snacks and Soda, LLC"," 155 Bracken Road  Montgomery, NY 12549",(845) 457-9201 Ext,Snapple products distributor/sales.,38,38,"Earliest termination date will be October 31, 2017 or within the 14-day period thereafter.",Economic,Teamsters Local 812,Plant Closing
7/31/2017,Plant Layoff,"Heritage Health and Housing, Inc.","2473, 2475, 2477 Crotona Avenue Bronx, NY 10458",(212) 866-2600,"Provides health care, housing and a wide range of social and support services.",7,101,10/26/2017,Loss of NYS Office of Mental Health Funding,1199 SEIU,Plant Layoff
7/18/2017,Plant Closing,Command Security Corporation,"(FedEx Express contract at JFK International Airport) JFK International Airport Jamaica, NY 11430",(703) 464-4153,Security guard services,46,46,8/31/2017,Loss of contract,The affected workers are not represented by a union.,Plant Closing
7/14/2017,Plant Closing,DAL Global Services (for Virgin America at JFK Int'l Airport),"John F. Kennedy International Airport Jamaica, NY 11430",(404) 773-8746,Baggage Handling,49,49,10/31/2017,Loss of contract with Virgin America.,The affected workers are not represented by a union.,Plant Closing
7/20/2017,Plant Closing,LMEG Wireless LLC,"303 Louisiana Avenue Brooklyn, NY 11207",(718) 832-0700 Ext. 335,Wireless phone company,151,151,"LM Wireless expects to separate approximately 103 employees on October 15, 2017 and the remaining 48 employees on or before October 19, 2017.",Economic,The affected workers are not represented by a union.,Plant Closing
7/17/2017,Plant Closing,WestRock,"44 Island Container Plaza Wheatley Heights, NY 11798",(612) 845-4705,Manufacturer of corrugated boxes.,152,152,"Employment separations will occur on October 14, 2017, or within a 14-day period beginning on
this date.",Economic,"United Steelworkers Local 381, International Brotherhood of the Teamsters (IBT) Local Union No. 813",Plant Closing
7/13/2017,Plant Closing,"Zeluck, Inc.","5300 Kings Highway Brooklyn, NY 11234",(718) 251-8060,Window supplier,49,49,7/14/2017,Economic,"Amalgamated Union, Local No. 1 Affiliated with NOITU-IUJAT",Plant Closing
7/3/2017,Plant Closing,"Michaud Residential Health Care Facility, Inc.","453 Park Street Fulton, NY 13126",(315) 342-3166,Nursing Home,113,113,10/2/2017,Economic,1199 SEIU,Plant Closing
7/7/2017,Plant Closing,Kmart Store #09542,"200 S Washington Street Herkimer, NY 13350",(847) 286-5904,Department Store,46,46,"Separations are expected to begin October 05, 2017, or during the 14-day period beginning on that date.",Economic,The affected workers are not represented by a union.,Plant Closing
7/14/2017,Plant Closing,"ADP, LLC","305 Spindrift Drive Williamsville, NY 14221",(973) 974-5033,"Provider of cloud-based Human Capital Management solutions and Business Process Outsourcing (BPO) services, analytics and compliance expertise.",25,25,9/29/2017,Economic,The affected workers are not represented by a union.,Plant Closing
7/12/2017,Plant Closing,Delft Blue LLC,"36 Garden Street New York Mills, NY  13417",(315) 768-7100 Ext. 233,Meat Processing,83,83,"Employment separations will occur within the 14-day period from October 10, 2017 to October 24, 2017.",Economic,The affected workers are not represented by a union.,Plant Closing
7/13/2017,Plant Closing,Gannett National Shared Services,"33 Lewis Road, Suite 9 Binghamton, NY 13905",(317) 444-8305,Operation of national commercial banks.,31,31,"There are five affected employees that will terminate during a 14-day period commencing on October 12, 2017. The remainder 26 affected employees will terminate during a 14-day period commencing on October 27, 2017.",Economic,The affected workers are not represented by a union.,Plant Closing
6/30/2017,Plant Closing,Conduent Incorporated,"Conduent Business Services, LLC. 100 Clinton Ave. South Rochester, NY 14644",(801) 567-5453,Business process services company,59,-----,"The terminations will occur on or about September 28, 2017.",Economic,The affected workers are not represented by a union.,Plant Closing
6/29/2017,Plant Closing,Lighthouse Guild (LGI),"125 Baylis Road Melville, NY 11747",(212) 769-6220,Provides full spectrum of integrated vision + healthcare services.,46,46,"The terminations will occur on or about September 30, 2017.",Economic,"1199 SEIU United Healthcare Workers East; Federation of Nurses/UFT, FNHP/AFT, AFL-CIO",Plant Closing
7/5/2017,Plant Closing,Inter-Lakes Health,"Heritage Commons Residential Heath Care, Moses Ludington Adult Home and Moses Ludington Hospital 1019 Wicker Street Ticonderoga, NY 12883",(518) 585-3720,Provides general medical and surgical care,232,232,"First termination of employees will begin on or about October 1, 2017 or within 14 days thereafter. Additional terminations of employees will occur on or about October 15, 2017 or within 14 days thereafter.",Sale of business,"New York State Nurses Association (NYSNA), Laborers’ International Union of North America, Local 1822",Plant Closing
7/3/2017,Plant Closing,CEVA Logistics,"260 Hudson River Rd Waterford, NY 12188",(518) 925-7518,Provide logistic services,42,42,Layoffs will be effective on or before 9/30/2017.,Loss of contract,The affected workers are not represented by a union.,Plant Closing
7/6/2017,Plant Layoff,SoundCloud Inc.,"50 W 23rd, 10th Floor New York, NY 10010",(646) 258-2807,Online audio distribution platform,53,-----,10/5/2017,Economic,The affected workers are not represented by a union.,Plant Layoff
6/12/2017,Plant Closing,"Mid-State Raceway, Inc. d/b/a Vernon Downs Casino Hotel"," 4229 Stuhlman Rd  Vernon, NY 13476",(315) 829-3400 ext. 2124,Casino and Hotel,0,345,10/5/2017,Economic,The affected workers are not represented by a union.,Plant Closing
6/30/2017,Plant Closing,Conduent Incorporated,"Conduent Business Services, LLC 800 Phillips Rd Webster, NY 14580",(801) 567-5453,Business process services company,129,-----,"The terminations will occur on or about September 28, 2017.",Economic,The affected workers are not represented by a union.,Plant Closing
6/28/2017,Plant Closing,Courtyard by Marriott LaGuardia Hotel,"90-10 Grand Central Parkway East Elmhurst, NY 11368",(718) 308-4803,Hotel,144,144,10/1/2017,Economic,"New York Hotel & Motel Trades Council, AFL-CIO",Plant Closing
6/29/2017,Plant Closing,Restaurant Associates (@Ogilvy & Mather)," 636 11th Avenue  New York, NY  10036",(212) 237-5301,Food Services,23,23,9/30/2017,Non-renewal of contract,"UNITE HERE, Local 100",Plant Closing
6/28/2017,Plant Closing,Kmart Corporation (Store #07695),"2801 W. State Street Olean, NY 14760",(847) 286-5904,Department Store,63,63,"All employee separations are expected to occur on 9/20/2017, or during the
14-day period commencing on that date.",Economic,The affected workers are not represented by a union.,Plant Closing
6/28/2017,Plant Closing,"Allied Health Services, Inc.","391 East 149th Street Bronx, NY 10455",(718) 401-8500 Ext. 28,Home Health Care Services,351,351,"Separations are expected to occur September 26, 2017 or within 14 days before or after said date.",Transfer to new owner,"1199 SEIU, United Healthcare Workers East",Plant Closing
6/27/2017,Plant Closing,"Elmwood Country Club, Inc.","850 Dobbs Ferry Road White Plains, NY 10607",(914) 592-6600,Country Club,76,76,9/30/2017,Property being sold.,"SEIU, 32 BJ and UNITE HERE, Local 100",Plant Closing
10/24/2016,Plant Closing,"Triumph Structures - Long Island, LLC","717 Main Street Westbury, NY 11590",(516) 997-5757,Aerospace structural products manufacturer,88,88,"Layoffs pushed back from period January 15, 2017 through December 15, 2017 to four (4) layoffs to occur on July 15, 2017; one (1) layoff to occur on August 11, 2017 and remainder of layoffs to occur after December 30, 2018 (date to be determined).",Consolidation of operations,The affected workers are not represented by a union.,Plant Closing
6/27/2017,Plant Closing,Father Flanagan's Boys Home (aka Boys Town),"525 Dean Street Brooklyn, NY 11217",(402) 498-1785,Provide outplacement support and help them transition out of the organization.,40,92 (total affected workers at all six sites),9/24/2017,Economic,The affected workers are not represented by a union.,Plant Closing
6/23/2017,Plant Closing,"Exel Inc., DBA DHL Supply Chain","10 Sheridan Drive Tonawanda, NY 14150",(734) 732-7339,Package delivery service,42,42,9/30/2017,Economic,The affected workers are not represented by a union.,Plant Closing
6/20/2017,Plant Unit Closing,"L&R Distributors, Inc - Deer Park Warehouse","120 Industry Ct Deer Park, NY 11729",(718) 272-2100 ext. 2168,Distribution of non-food products.,48,70,"The expected date of the first separation from the Deer Park warehouse will be
approximately October 30, 2017.",Relocation of Warehouse,The affected workers are not represented by a union.,Plant Unit Closing
6/20/2017,Plant Unit Closing,"L&R Distributors, Inc - Brooklyn Warehouse","9301 Avenue D Brooklyn, NY 11236",(718) 272-2100 ext. 2168,Distribution of non-food products.,79,136,"The expected date of the first separation from the Brooklyn warehouse will be
approximately September 15, 2017.",Relocation of Warehouse,"United Food and Commercial Workers (UFCW), Local 2013",Plant Unit Closing
6/12/2017,Plant Layoff,"Merchant Cash and Capital, LLC (and its BIZFI subsidiary)","460 Park Avenue South, 10th floor New York, NY 10016",(646) 604-8245,Automated online marketplace designed to give multiple financing options to applicants.,43,192,"Separations occur on September 10, 2017, or within fourteen days thereafter.",Economic,The affected workers are not represented by a union.,Plant Layoff
6/12/2017,Plant Layoff,"Merchant Cash and Capital, LLC (and its BIZFI subsidiary)","460 Park Avenue South, 10th floor New York, NY 10016",(646) 604-8245,Automated online marketplace designed to give multiple financing options to applicants.,43,192,"Separations occur on September 10, 2017, or within fourteen days thereafter.",Economic,The affected workers are not represented by a union.,Plant Layoff
6/15/2017,Plant Closing,"GT Forge, Inc. d/b/a Gett","237 West 35th Street New York, NY 10001",(347) 439-2255,A global ridesharing app.,36,192,8/11/2017,Economic,The affected workers are not represented by a union.,Plant Closing
6/19/2017,Plant Closing,PHH Mortgage Corporation,"1760 Wehrle Drive Williamsville, NY 14221",(856) 917-3312,Real Estate Credit,1,----,The sixth round of this layoff is scheduled on or about 9/29/2017 or within fourteen days thereof.,Reduction in loan originations,The affected worker is not represented by a union.,Plant Closing
6/15/2017,Plant Unit Closing,W. P. Carey Inc.,"(Carey Financial, LLC & Retail fundraising business) 50 Rockefeller Plaza New York, NY 10020",(212) 492-1104,Build-to-suit financing solutions for companies worldwide.,60,226,"Separations will commence on June 30, 2017 and continue through September 29, 2017.",Economic,The affected workers are not represented by a union.,Plant Unit Closing
6/13/2017,Plant Unit Closing,"GTA Americas, LLC","Operations and Finance Depts 5 Pennsylvania Plaza New York, NY 10001",(212) 376-5460,Operations and Finance Departments,1,1,"Separation is expected to commence during the 14-day period starting on September 15, 2017.",Outsourcing of its Operations and Finance depts,The affected workers are not represented by a union.,Plant Unit Closing
6/15/2017,Plant Unit Closing,"Catholic Charities Neighborhood Services, Inc.","Super Storm Sandy Employment Program 1329 Beach Channel Drive Far Rockaway, NY 11691",(718) 722-6021,Super Storm Sandy Employment Program,2,2,9/13/2017,Loss of funding,The affected workers are not represented by a union.,Plant Unit Closing
6/12/2017,Plant Closing,"Mid-State Raceway, Inc. d/b/a Vernon Downs Casino Hotel"," 4229 Stuhlman Rd  Vernon, NY 13476",(315) 829-3400 ext. 2124,Casino and Hotel,345,345,9/13/2017,Economic,The affected workers are not represented by a union.,Plant Closing
6/1/2017,Plant Closing,Command Security Corporation (for Niagara Frontier Transportation Authority),"Buffalo Niagara International Airport - 4200 Genesee Street Cheektowaga, NY  14225",(716) 961-9506 ext. 10601,Security Services,34,34,6/30/2017,Loss of contract to provide security services for Niagara Frontier Transportation Authority,The affected workers are not represented by a union.,Plant Closing
6/6/2017,Plant Closing,Kmart Store #07432 (Kmart Corporation),"21082 Pioneer Plaza Drive Watertown, NY  13601",(847) 286-5904,Department Store,56,56,"Separations are expected to occur on September 4, 2017, or during the 14-day period commencing on that date.",Economic,The affected workers are not represented by a union.,Plant Closing
6/6/2017,Plant Closing,Kmart Store #03943 (Kmart Corporation),"230 West Main Street Malone, NY  12953",(847) 286-5904,Department Store,70,70,"Separations are expected to occur on September 4, 2017, or during the 14-day period commencing on that date.",Economic,The affected workers are not represented by a union.,Plant Closing
5/31/2017,Plant Layoff,Eastman Kodak Company (Business Park),"1669 Lake Avenue Rochester, NY 14615",(585) 724-7080,Photographic equipment and Supplies,1,-----,8/28/2017,Economic,The affected workers are not represented by a union.,Plant Layoff
6/6/2017,Plant Closing,"Cardinal Health, Inc.","(Distribution Center) 4 Liebich Lane Clifton Park, NY 12065",(330) 425-0247,Provide healthcare services and products.,37,37,9/4/2017,Economic,The affected workers are not represented by a union.,Plant Closing
6/2/2017,Plant Closing,"Community Care Organization, Inc.","5800 Third Avenue Brooklyn, NY  11220",(718) 630-6186,Home care agency providing transitional services to elderly/disabled people.,262,262,8/31/2017,Economic,The affected workers are not represented by a union.,Plant Closing
6/1/2017,Plant Closing,Gander Mountain Company,"705 Frank Sottile Blvd Kingston, NY 12401",(651) 325-4336,Sporting goods store.,40,264 (Total employees at all seven sites),"Separations are expected to occur on or between August 17, 2017 and August 31, 2017.",Economic,The affected workers are not represented by a union.,Plant Closing
6/1/2017,Plant Closing,IEH Auto Parts LLC d/b/a Auto Plus,"20 Hazelwood Drive Amherst, NY  14228",(770) 701-5000,Auto part services,38,38,Separations will begin on 9/1/2017 and run through 9/30/2017.,Economic,The affected workers are not represented by a union.,Plant Closing
5/15/2017,Plant Closing,"Aircraft Service International, Inc. d/b/a ASIG","JFK International Airport Jamaica, NY 11430",(704) 359-5244,Aviation ground service provider,378,378,7/31/2017,Loss of Contract,"United Service Workers Union, IUJIAT, Local 74",Plant Closing
3/27/2017,Plant Closing,"bebe stores, Inc.","1 W 34th Street New York, NY 10001",(213) 362-2456,Clothing Store,16,16,5/27/2017 (14 layoffs extended from 5/27/2017 to 5/31/2017).,Economic,The affected workers are not represented by a union.,Plant Closing
5/23/2017,Plant Closing,Chelsea Hospitality Partners LLC d/b/a Avenue,"116 10th Avenue New York, NY 10011","(212) 614-7201, ext.305",Lounge,42,42,7/21/2017,Closing temporarily due to extensive renovations.,The affected workers are not represented by a union.,Plant Closing
5/26/2017,Possible Plant Closing,Michael Cetta Inc. d/b/a Sparks Steak House," 210 East 46th Street  New York, NY  10017",(212) 687-4806,Restaurant,87,87,8/31/2017,Possible non-renewal of lease.,UFCW Local 342,Possible Plant Closing
2/21/2017,Plant Closing,Kraft Heinz Foods Company,"8600 Main Street Campbell, NY  14821",(847) 646-8067,"Produces Polly-O’String cheese, mozzarella cheese and other Italian cheese varieties.",380,380,8/23/2017,Economic,"International Brotherhood of Teamsters, Local 529",Plant Closing
4/15/2016,Plant Closing,Esplanade of White Plains Venture Partnership,"d/b/a The Esplanade  95 South Broadway White Plains, NY  10601",(914) 761-8100 ext 7124,Senior Residences,65,65,"14-day period beginning on 7/14/2016 
(2 layoffs extended from 14-day period starting on 5/19/2017 to 14-day period starting on 8/18/2017).",Multi-year overhaul of building,UNITE HERE Local 100,Plant Closing
5/22/2017,Plant Closing,"ViaTech Publishing Solutions, Inc.","1440 Fifth  Ave. Bay Shore, NY  11706",(214) 827-8151 (ext 301),Global publishing Services,51,51,Layoffs will begin on 8/19/2017 and continue in stages.,Consolidation and outsourcing of their products.,The affected workers are not represented by a union.,Plant Closing
5/23/2017,Plant Closing,Nationstar Mortgage LLC,"611 Jamison Road Elma, NY 14059",(716) 270-1095,Mortgage services,179,179,8/21/2017,Economic,The affected workers are not represented by a union.,Plant Closing
3/7/2016,Plant Closing,First Data," 1307 Walt Whitman Road  Melville, NY 11747",(402) 222-8113,Data processing services,641,641,"To occur between 3/19/2015 and 
8/31/2017",Economic,No union representation and no bumping rights exist.,Plant Closing
5/22/2017,Plant Closing,Public Service Insurance Company," One Park Avenue, 15th Floor  New York, NY  10016",(212) 591-9410,"Provides auto, home, life and health insurance.",12,61,Phase one of the layoffs begin on 8/21/2017.,Economic,The affected  workers are not represented by a union.,Plant Closing
5/19/2017,Plant Closing,PHH Mortgage Corporation,"1760 Wehrle Drive Williamsville, NY  14221",(856) 917-3312,Real Estate Credit,1,----,The fifth round of this layoff is scheduled on or about 8/25/2017 or within fourteen days thereof.,Reduction in loan originations,The affected worker is not represented by a union.,Plant Closing
5/15/2017,Plant Closing,Prague LLC d/b/a Schiller's Liquor Bar,"131 Rivington Street New York, NY 10002","(212) 925-5340, ext. 3000",Restaurant and Bar,48,48,8/14/2017,Expiration of their lease.,The affected workers are not represented by a union.,Plant Closing
5/15/2017,Plant Layoff,"Merchant Cash and Capital, LLC","(BIZFI subsidiary) 460 Park Avenue South, 10th floor New York, NY  10016",(646) 604-8245,Automated online marketplace designed to give multiple financing options to applicants.,74,192,8/13/2017,Economic,The affected workers are not represented by a union.,Plant Layoff
